position,track_name,artist,streams,year,month,day,danceability,energy,speechiness,acousticness,valence,tempo
94,IDGAF,Dua Lipa,1136443,2018,12,7,0.836,0.544,0.0943,0.0403,0.51,97.028
95,Believer,Imagine Dragons,1131623,2018,12,7,0.776,0.78,0.128,0.0622,0.666,124.949
96,Bubalu,Becky G,1129299,2018,12,7,0.8,0.355,0.0895,0.616,0.253,145.929
97,Love Someone,Lukas Graham,1114865,2018,12,7,0.538,0.409,0.0505,0.172,0.265,171.838
98,Don't Stop Me Now - Remastered,Queen,1112813,2018,12,7,0.559,0.868,0.17,0.0475,0.609,156.295
99,Body (feat. brando),Loud Luxury,1093800,2018,12,7,0.752,0.764,0.038,0.0476,0.582,121.958
100,Fuck Love (feat. Trippie Redd),XXXTENTACION,1093034,2018,12,7,0.797,0.533,0.0412,0.0172,0.329,131.036
1,"thank u, next",Ariana Grande,5905830,2018,12,8,0.724,0.647,0.0658,0.28,0.435,106.96
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4132298,2018,12,8,0.841,0.798,0.229,0.153,0.591,95.948
3,All I Want for Christmas Is You,Mariah Carey,4058207,2018,12,8,0.335,0.625,0.0386,0.164,0.346,150.277
4,Last Christmas,Wham!,3278118,2018,12,8,0.735,0.478,0.0293,0.189,0.947,107.682
5,MIA (feat. Drake),Bad Bunny,3153383,2018,12,8,0.817,0.539,0.0621,0.0141,0.158,97.062
6,Without Me,Halsey,2970595,2018,12,8,0.752,0.488,0.0705,0.297,0.533,136.041
7,SICKO MODE,Travis Scott,2680409,2018,12,8,0.834,0.73,0.222,0.00513,0.446,155.008
8,Happier,Marshmello,2664763,2018,12,8,0.687,0.792,0.0452,0.191,0.671,100.015
9,BAD!,XXXTENTACION,2655305,2018,12,8,0.78,0.492,0.0671,0.0643,0.374,143.983
10,whoa (mind in awe),XXXTENTACION,2611394,2018,12,8,0.735,0.525,0.0441,0.653,0.369,160.147
11,ZEZE (feat. Travis Scott & Offset),Kodak Black,2510633,2018,12,8,0.861,0.637,0.24,0.0515,0.474,98.044
12,It's Beginning to Look a Lot Like Christmas,Michael Bublé,2484178,2018,12,8,0.35,0.232,0.0331,0.907,0.381,93.269
13,Santa Tell Me,Ariana Grande,2450308,2018,12,8,0.506,0.628,0.173,0.0545,0.556,191.708
14,Adan y Eva,Paulo Londra,2432982,2018,12,8,0.767,0.709,0.336,0.323,0.72,171.993
15,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2395320,2018,12,8,0.753,0.498,0.0504,0.551,0.927,89.95
16,Jingle Bell Rock,Bobby Helms,2283899,2018,12,8,0.754,0.424,0.0363,0.643,0.806,119.705
17,Rockin' Around The Christmas Tree,Brenda Lee,2186772,2018,12,8,0.589,0.472,0.0502,0.614,0.898,67.196
18,Sweet but Psycho,Ava Max,2162356,2018,12,8,0.719,0.704,0.0476,0.0691,0.628,133.002
19,Shallow,Lady Gaga,2160373,2018,12,8,0.572,0.385,0.0308,0.371,0.323,95.799
20,Going Bad (feat. Drake),Meek Mill,2159262,2018,12,8,0.889,0.496,0.0905,0.259,0.544,86.003
21,Mo Bamba,Sheck Wes,2147693,2018,12,8,0.729,0.625,0.0315,0.194,0.261,146.034
22,Bohemian Rhapsody - Remastered 2011,Queen,2098579,2018,12,8,0.397,0.396,0.05,0.254,0.227,142.913
23,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,2052732,2018,12,8,0.703,0.723,0.0412,0.0302,0.288,104.969
24,It's the Most Wonderful Time of the Year,Andy Williams,2028219,2018,12,8,0.24,0.598,0.037,0.766,0.776,202.082
25,Do They Know It's Christmas? - 1984 Version,Band Aid,1996028,2018,12,8,0.599,0.642,0.0363,0.164,0.349,115.412
26,SAD!,XXXTENTACION,1971969,2018,12,8,0.74,0.613,0.145,0.258,0.473,75.023
27,Guardian angel,XXXTENTACION,1940006,2018,12,8,0.712,0.374,0.511,0.795,0.779,133.952
28,Lucid Dreams,Juice WRLD,1921956,2018,12,8,0.511,0.566,0.2,0.349,0.218,83.903
29,Girls Like You (feat. Cardi B),Maroon 5,1884123,2018,12,8,0.851,0.541,0.0505,0.568,0.448,124.959
30,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1864630,2018,12,8,0.896,0.671,0.289,0.103,0.358,112.502
31,Mistletoe,Justin Bieber,1840399,2018,12,8,0.658,0.56,0.0467,0.498,0.854,161.994
32,In My Mind,Dynoro,1774790,2018,12,8,0.694,0.77,0.149,0.176,0.163,125.905
33,Eastside (with Halsey & Khalid),benny blanco,1762365,2018,12,8,0.632,0.686,0.243,0.549,0.329,89.949
34,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1741617,2018,12,8,0.601,0.794,0.0671,0.00987,0.244,114.066
35,KIKA (feat. Tory Lanez),6ix9ine,1741163,2018,12,8,0.745,0.715,0.245,0.128,0.342,94.513
36,Better Now,Post Malone,1730885,2018,12,8,0.68,0.563,0.0454,0.354,0.374,145.028
37,when the party's over,Billie Eilish,1725210,2018,12,8,0.498,0.104,0.0621,0.979,0.205,124.001
38,Moonlight,XXXTENTACION,1720305,2018,12,8,0.921,0.537,0.0804,0.556,0.711,128.009
39,Better,Khalid,1687627,2018,12,8,0.596,0.552,0.097,0.0765,0.112,97.949
40,I don’t let go,XXXTENTACION,1680028,2018,12,8,0.797,0.293,0.08,0.591,0.478,80.035
41,BEBE,6ix9ine,1662917,2018,12,8,0.635,0.902,0.109,0.172,0.286,102.063
42,Happy Xmas (War Is Over) - Remastered,John Lennon,1652384,2018,12,8,0.328,0.607,0.0315,0.319,0.395,146.539
43,TIC TOC (feat. Lil Baby),6ix9ine,1632495,2018,12,8,0.82,0.691,0.0723,0.0115,0.683,142.027
44,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,1609043,2018,12,8,0.603,0.321,0.0599,0.881,0.844,143.104
45,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,1546606,2018,12,8,0.774,0.511,0.0319,0.322,0.771,94.736
46,Wake Up in the Sky,Gucci Mane,1545505,2018,12,8,0.8,0.578,0.0485,0.00381,0.367,143.01
47,God's Plan,Drake,1537787,2018,12,8,0.754,0.449,0.109,0.0332,0.357,77.169
48,Calma - Remix,Pedro Capó,1534756,2018,12,8,0.826,0.773,0.0524,0.323,0.761,126.899
49,One Minute (feat. Kanye West & Travis Barker),XXXTENTACION,1527731,2018,12,8,0.568,0.636,0.204,0.00671,0.879,113.497
50,High Hopes,Panic! At The Disco,1500918,2018,12,8,0.579,0.904,0.0618,0.193,0.681,82.014
51,Promises (with Sam Smith),Calvin Harris,1496809,2018,12,8,0.781,0.768,0.0394,0.0119,0.486,123.07
52,Vaina Loca,Ozuna,1494271,2018,12,8,0.754,0.805,0.0752,0.315,0.555,93.983
53,Train food,XXXTENTACION,1490731,2018,12,8,0.492,0.712,0.691,0.564,0.23,137.453
54,In My Feelings,Drake,1456927,2018,12,8,0.835,0.626,0.125,0.0589,0.35,91.03
55,Be Alright,Dean Lewis,1454723,2018,12,8,0.553,0.586,0.0362,0.697,0.443,126.684
56,Ella Quiere Beber - Remix,Anuel Aa,1441467,2018,12,8,0.751,0.665,0.124,0.265,0.698,95.239
57,I Like It,Cardi B,1439457,2018,12,8,0.816,0.726,0.129,0.099,0.65,136.048
58,what are you so afraid of,XXXTENTACION,1428825,2018,12,8,0.639,0.312,0.0301,0.774,0.347,103.369
59,Driving Home for Christmas,Chris Rea,1426195,2018,12,8,0.497,0.661,0.0361,0.328,0.894,180.225
60,White Christmas,Bing Crosby,1417048,2018,12,8,0.317,0.158,0.0381,0.673,0.247,130.503
61,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,1385297,2018,12,8,0.931,0.387,0.412,0.088,0.376,125.978
62,Taste (feat. Offset),Tyga,1372801,2018,12,8,0.884,0.559,0.12,0.0236,0.342,97.994
63,rockstar (feat. 21 Savage),Post Malone,1370512,2018,12,8,0.587,0.535,0.0898,0.117,0.14,159.847
64,STARING AT THE SKY,XXXTENTACION,1362645,2018,12,8,0.557,0.338,0.0257,0.134,0.689,140.935
65,Jocelyn Flores,XXXTENTACION,1351157,2018,12,8,0.872,0.391,0.242,0.469,0.437,134.021
66,Holly Jolly Christmas,Michael Bublé,1340576,2018,12,8,0.647,0.465,0.0428,0.865,0.699,151.251
67,Youngblood,5 Seconds of Summer,1337900,2018,12,8,0.596,0.854,0.463,0.0169,0.152,120.274
68,Bad Liar,Imagine Dragons,1323607,2018,12,8,0.383,0.637,0.0703,0.0722,0.0827,177.913
69,Let You Love Me,Rita Ora,1322881,2018,12,8,0.531,0.854,0.198,0.288,0.456,94.419
70,Have Yourself A Merry Little Christmas,Sam Smith,1291128,2018,12,8,0.399,0.181,0.0416,0.953,0.318,145.512
71,lovely,Billie Eilish,1278266,2018,12,8,0.351,0.296,0.0333,0.934,0.12,115.284
72,Leave Me Alone,Flipp Dinero,1277720,2018,12,8,0.792,0.743,0.0851,0.107,0.742,150.024
73,Feliz Navidad,José Feliciano,1263788,2018,12,8,0.485,0.857,0.0442,0.534,0.963,148.749
74,Cuando Te Besé,Becky G,1263315,2018,12,8,0.772,0.732,0.213,0.307,0.295,100.048
75,Falling Down - Bonus Track,Lil Peep,1260105,2018,12,8,0.669,0.574,0.0286,0.0175,0.273,120.013
76,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1235448,2018,12,8,0.574,0.758,0.0621,0.0969,0.492,144.111
77,difference (interlude),XXXTENTACION,1234427,2018,12,8,0.593,0.0668,0.0722,0.949,0.19,102.456
78,Another One Bites The Dust - Remastered 2011,Queen,1232068,2018,12,8,0.933,0.528,0.161,0.112,0.754,109.967
79,The Christmas Song (Merry Christmas To You),Nat King Cole,1229891,2018,12,8,0.319,0.21,0.0341,0.92,0.209,78.696
80,A Holly Jolly Christmas - Single Version,Burl Ives,1229028,2018,12,8,0.674,0.37,0.0309,0.616,0.862,140.352
81,Natural,Imagine Dragons,1218495,2018,12,8,0.704,0.611,0.0409,0.217,0.22,100
82,no tears left to cry,Ariana Grande,1208566,2018,12,8,0.699,0.713,0.0594,0.04,0.354,121.993
83,Te Boté - Remix,Nio Garcia,1171576,2018,12,8,0.903,0.675,0.214,0.542,0.442,96.507
84,Kiss and Make Up,Dua Lipa,1164810,2018,12,8,0.675,0.729,0.146,0.0557,0.63,99.986
85,Adictiva,Daddy Yankee,1151664,2018,12,8,0.788,0.771,0.0563,0.291,0.701,99.038
86,Sleigh Ride,The Ronettes,1146715,2018,12,8,0.528,0.772,0.0288,0.403,0.852,91.735
87,One Kiss (with Dua Lipa),Calvin Harris,1146006,2018,12,8,0.791,0.862,0.11,0.037,0.592,123.994
88,Ruin My Life,Zara Larsson,1142503,2018,12,8,0.665,0.699,0.0578,0.423,0.585,124.896
89,Fairytale of New York (feat. Kirsty MacColl),The Pogues,1134048,2018,12,8,0.319,0.651,0.0342,0.501,0.474,118.501
90,I Love It (& Lil Pump),Kanye West,1127674,2018,12,8,0.901,0.522,0.33,0.0114,0.329,104.053
91,Nonstop,Drake,1126438,2018,12,8,0.912,0.412,0.124,0.0164,0.422,154.983
92,Imposible,Luis Fonsi,1126137,2018,12,8,0.786,0.764,0.0798,0.122,0.913,90.979
93,Woman Like Me (feat. Nicki Minaj),Little Mix,1125330,2018,12,8,0.754,0.854,0.0608,0.177,0.8,75.002
94,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1118763,2018,12,8,0.452,0.24,0.0351,0.912,0.701,134.005
95,Psycho (feat. Ty Dolla $ign),Post Malone,1118525,2018,12,8,0.739,0.559,0.117,0.58,0.439,140.124
96,Underneath the Tree,Kelly Clarkson,1114926,2018,12,8,0.509,0.812,0.0537,0.0013,0.689,159.876
97,"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,1104902,2018,12,8,0.761,0.672,0.212,0.0893,0.437,160.077
98,Happy Now,Kygo,1099125,2018,12,8,0.693,0.575,0.0801,0.374,0.492,117.999
99,Shape of You,Ed Sheeran,1096796,2018,12,8,0.825,0.652,0.0802,0.581,0.931,95.977
100,Bubalu,Becky G,1089423,2018,12,8,0.8,0.355,0.0895,0.616,0.253,145.929
1,"thank u, next",Ariana Grande,5262121,2018,12,9,0.724,0.647,0.0658,0.28,0.435,106.96
2,All I Want for Christmas Is You,Mariah Carey,3778232,2018,12,9,0.335,0.625,0.0386,0.164,0.346,150.277
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,3505596,2018,12,9,0.841,0.798,0.229,0.153,0.591,95.948
4,Last Christmas,Wham!,3117406,2018,12,9,0.735,0.478,0.0293,0.189,0.947,107.682
5,Without Me,Halsey,2716561,2018,12,9,0.752,0.488,0.0705,0.297,0.533,136.041
6,MIA (feat. Drake),Bad Bunny,2690263,2018,12,9,0.817,0.539,0.0621,0.0141,0.158,97.062
7,It's Beginning to Look a Lot Like Christmas,Michael Bublé,2402119,2018,12,9,0.35,0.232,0.0331,0.907,0.381,93.269
8,Happier,Marshmello,2391881,2018,12,9,0.687,0.792,0.0452,0.191,0.671,100.015
9,Santa Tell Me,Ariana Grande,2331841,2018,12,9,0.506,0.628,0.173,0.0545,0.556,191.708
10,SICKO MODE,Travis Scott,2319479,2018,12,9,0.834,0.73,0.222,0.00513,0.446,155.008
11,whoa (mind in awe),XXXTENTACION,2244754,2018,12,9,0.735,0.525,0.0441,0.653,0.369,160.147
12,BAD!,XXXTENTACION,2235691,2018,12,9,0.78,0.492,0.0671,0.0643,0.374,143.983
13,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2217625,2018,12,9,0.753,0.498,0.0504,0.551,0.927,89.95
14,Jingle Bell Rock,Bobby Helms,2190812,2018,12,9,0.754,0.424,0.0363,0.643,0.806,119.705
15,ZEZE (feat. Travis Scott & Offset),Kodak Black,2143755,2018,12,9,0.861,0.637,0.24,0.0515,0.474,98.044
16,Rockin' Around The Christmas Tree,Brenda Lee,2105950,2018,12,9,0.589,0.472,0.0502,0.614,0.898,67.196
17,Adan y Eva,Paulo Londra,2076303,2018,12,9,0.767,0.709,0.336,0.323,0.72,171.993
18,It's the Most Wonderful Time of the Year,Andy Williams,1965264,2018,12,9,0.24,0.598,0.037,0.766,0.776,202.082
19,Do They Know It's Christmas? - 1984 Version,Band Aid,1951069,2018,12,9,0.599,0.642,0.0363,0.164,0.349,115.412
20,Shallow,Lady Gaga,1913571,2018,12,9,0.572,0.385,0.0308,0.371,0.323,95.799
21,Sweet but Psycho,Ava Max,1869238,2018,12,9,0.719,0.704,0.0476,0.0691,0.628,133.002
22,Bohemian Rhapsody - Remastered 2011,Queen,1855714,2018,12,9,0.397,0.396,0.05,0.254,0.227,142.913
23,Mo Bamba,Sheck Wes,1854186,2018,12,9,0.729,0.625,0.0315,0.194,0.261,146.034
24,Going Bad (feat. Drake),Meek Mill,1791491,2018,12,9,0.889,0.496,0.0905,0.259,0.544,86.003
25,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,1788967,2018,12,9,0.703,0.723,0.0412,0.0302,0.288,104.969
26,SAD!,XXXTENTACION,1778235,2018,12,9,0.74,0.613,0.145,0.258,0.473,75.023
27,Mistletoe,Justin Bieber,1762148,2018,12,9,0.658,0.56,0.0467,0.498,0.854,161.994
28,Lucid Dreams,Juice WRLD,1743399,2018,12,9,0.511,0.566,0.2,0.349,0.218,83.903
29,Girls Like You (feat. Cardi B),Maroon 5,1670897,2018,12,9,0.851,0.541,0.0505,0.568,0.448,124.959
30,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1648308,2018,12,9,0.896,0.671,0.289,0.103,0.358,112.502
31,Happy Xmas (War Is Over) - Remastered,John Lennon,1638555,2018,12,9,0.328,0.607,0.0315,0.319,0.395,146.539
32,when the party's over,Billie Eilish,1637752,2018,12,9,0.498,0.104,0.0621,0.979,0.205,124.001
33,Eastside (with Halsey & Khalid),benny blanco,1590884,2018,12,9,0.632,0.686,0.243,0.549,0.329,89.949
34,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,1575567,2018,12,9,0.603,0.321,0.0599,0.881,0.844,143.104
35,Guardian angel,XXXTENTACION,1575299,2018,12,9,0.712,0.374,0.511,0.795,0.779,133.952
36,Better,Khalid,1552285,2018,12,9,0.596,0.552,0.097,0.0765,0.112,97.949
37,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1550866,2018,12,9,0.601,0.794,0.0671,0.00987,0.244,114.066
38,Better Now,Post Malone,1550674,2018,12,9,0.68,0.563,0.0454,0.354,0.374,145.028
39,Moonlight,XXXTENTACION,1542570,2018,12,9,0.921,0.537,0.0804,0.556,0.711,128.009
40,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,1533875,2018,12,9,0.774,0.511,0.0319,0.322,0.771,94.736
41,In My Mind,Dynoro,1480893,2018,12,9,0.694,0.77,0.149,0.176,0.163,125.905
42,KIKA (feat. Tory Lanez),6ix9ine,1429661,2018,12,9,0.745,0.715,0.245,0.128,0.342,94.513
43,BEBE,6ix9ine,1411598,2018,12,9,0.635,0.902,0.109,0.172,0.286,102.063
44,Driving Home for Christmas,Chris Rea,1407089,2018,12,9,0.497,0.661,0.0361,0.328,0.894,180.225
45,White Christmas,Bing Crosby,1390537,2018,12,9,0.317,0.158,0.0381,0.673,0.247,130.503
46,I don’t let go,XXXTENTACION,1382508,2018,12,9,0.797,0.293,0.08,0.591,0.478,80.035
47,Be Alright,Dean Lewis,1364798,2018,12,9,0.553,0.586,0.0362,0.697,0.443,126.684
48,High Hopes,Panic! At The Disco,1354869,2018,12,9,0.579,0.904,0.0618,0.193,0.681,82.014
49,TIC TOC (feat. Lil Baby),6ix9ine,1353188,2018,12,9,0.82,0.691,0.0723,0.0115,0.683,142.027
50,Wake Up in the Sky,Gucci Mane,1347246,2018,12,9,0.8,0.578,0.0485,0.00381,0.367,143.01
51,Calma - Remix,Pedro Capó,1342638,2018,12,9,0.826,0.773,0.0524,0.323,0.761,126.899
52,God's Plan,Drake,1327758,2018,12,9,0.754,0.449,0.109,0.0332,0.357,77.169
53,Holly Jolly Christmas,Michael Bublé,1286927,2018,12,9,0.647,0.465,0.0428,0.865,0.699,151.251
54,In My Feelings,Drake,1273040,2018,12,9,0.835,0.626,0.125,0.0589,0.35,91.03
55,Jocelyn Flores,XXXTENTACION,1257022,2018,12,9,0.872,0.391,0.242,0.469,0.437,134.021
56,Have Yourself A Merry Little Christmas,Sam Smith,1255720,2018,12,9,0.399,0.181,0.0416,0.953,0.318,145.512
57,Vaina Loca,Ozuna,1252356,2018,12,9,0.754,0.805,0.0752,0.315,0.555,93.983
58,Promises (with Sam Smith),Calvin Harris,1241390,2018,12,9,0.781,0.768,0.0394,0.0119,0.486,123.07
59,Feliz Navidad,José Feliciano,1240479,2018,12,9,0.485,0.857,0.0442,0.534,0.963,148.749
60,I Like It,Cardi B,1240436,2018,12,9,0.816,0.726,0.129,0.099,0.65,136.048
61,lovely,Billie Eilish,1232090,2018,12,9,0.351,0.296,0.0333,0.934,0.12,115.284
62,Ella Quiere Beber - Remix,Anuel Aa,1214807,2018,12,9,0.751,0.665,0.124,0.265,0.698,95.239
63,Youngblood,5 Seconds of Summer,1207657,2018,12,9,0.596,0.854,0.463,0.0169,0.152,120.274
64,rockstar (feat. 21 Savage),Post Malone,1200363,2018,12,9,0.587,0.535,0.0898,0.117,0.14,159.847
65,A Holly Jolly Christmas - Single Version,Burl Ives,1193360,2018,12,9,0.674,0.37,0.0309,0.616,0.862,140.352
66,The Christmas Song (Merry Christmas To You),Nat King Cole,1193281,2018,12,9,0.319,0.21,0.0341,0.92,0.209,78.696
67,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,1170155,2018,12,9,0.931,0.387,0.412,0.088,0.376,125.978
68,Taste (feat. Offset),Tyga,1164590,2018,12,9,0.884,0.559,0.12,0.0236,0.342,97.994
69,Bad Liar,Imagine Dragons,1161468,2018,12,9,0.383,0.637,0.0703,0.0722,0.0827,177.913
70,what are you so afraid of,XXXTENTACION,1155156,2018,12,9,0.639,0.312,0.0301,0.774,0.347,103.369
71,Falling Down - Bonus Track,Lil Peep,1149770,2018,12,9,0.669,0.574,0.0286,0.0175,0.273,120.013
72,Let You Love Me,Rita Ora,1148972,2018,12,9,0.531,0.854,0.198,0.288,0.456,94.419
73,One Minute (feat. Kanye West & Travis Barker),XXXTENTACION,1119577,2018,12,9,0.568,0.636,0.204,0.00671,0.879,113.497
74,Leave Me Alone,Flipp Dinero,1117896,2018,12,9,0.792,0.743,0.0851,0.107,0.742,150.024
75,Train food,XXXTENTACION,1112759,2018,12,9,0.492,0.712,0.691,0.564,0.23,137.453
76,Sleigh Ride,The Ronettes,1100120,2018,12,9,0.528,0.772,0.0288,0.403,0.852,91.735
77,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1088020,2018,12,9,0.574,0.758,0.0621,0.0969,0.492,144.111
78,Another One Bites The Dust - Remastered 2011,Queen,1082443,2018,12,9,0.933,0.528,0.161,0.112,0.754,109.967
79,Natural,Imagine Dragons,1079803,2018,12,9,0.704,0.611,0.0409,0.217,0.22,100
80,Fairytale of New York (feat. Kirsty MacColl),The Pogues,1077699,2018,12,9,0.319,0.651,0.0342,0.501,0.474,118.501
81,Underneath the Tree,Kelly Clarkson,1074687,2018,12,9,0.509,0.812,0.0537,0.0013,0.689,159.876
82,Cuando Te Besé,Becky G,1072949,2018,12,9,0.772,0.732,0.213,0.307,0.295,100.048
83,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1071257,2018,12,9,0.452,0.24,0.0351,0.912,0.701,134.005
84,no tears left to cry,Ariana Grande,1067610,2018,12,9,0.699,0.713,0.0594,0.04,0.354,121.993
85,Kiss and Make Up,Dua Lipa,1045132,2018,12,9,0.675,0.729,0.146,0.0557,0.63,99.986
86,STARING AT THE SKY,XXXTENTACION,1035277,2018,12,9,0.557,0.338,0.0257,0.134,0.689,140.935
87,Ruin My Life,Zara Larsson,1018211,2018,12,9,0.665,0.699,0.0578,0.423,0.585,124.896
88,changes,XXXTENTACION,1004955,2018,12,9,0.669,0.308,0.029,0.883,0.52,64.934
89,Te Boté - Remix,Nio Garcia,1003285,2018,12,9,0.903,0.675,0.214,0.542,0.442,96.507
90,come out and play,Billie Eilish,1002341,2018,12,9,0.64,0.321,0.0931,0.693,0.177,145.045
91,Psycho (feat. Ty Dolla $ign),Post Malone,995502,2018,12,9,0.739,0.559,0.117,0.58,0.439,140.124
92,Nonstop,Drake,987060,2018,12,9,0.912,0.412,0.124,0.0164,0.422,154.983
93,Santa Claus Is Coming to Town,Michael Bublé,986287,2018,12,9,0.594,0.389,0.0517,0.785,0.396,122.331
94,breathin,Ariana Grande,985581,2018,12,9,0.568,0.656,0.0433,0.0211,0.364,100.049
95,Woman Like Me (feat. Nicki Minaj),Little Mix,985512,2018,12,9,0.754,0.854,0.0608,0.177,0.8,75.002
96,Merry Christmas Everyone - Remastered,Shakin' Stevens,971519,2018,12,9,0.541,0.909,0.0358,0.128,0.962,203.862
97,difference (interlude),XXXTENTACION,971292,2018,12,9,0.593,0.0668,0.0722,0.949,0.19,102.456
98,Adictiva,Daddy Yankee,971181,2018,12,9,0.788,0.771,0.0563,0.291,0.701,99.038
99,Lonesome Train,Stan Kenton,970369,2018,12,9,0.529,0.211,0.0246,0.464,0.192,93.236
100,Love Someone,Lukas Graham,967878,2018,12,9,0.538,0.409,0.0505,0.172,0.265,171.838
1,"thank u, next",Ariana Grande,5692453,2018,12,10,0.724,0.647,0.0658,0.28,0.435,106.96
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,3520358,2018,12,10,0.841,0.798,0.229,0.153,0.591,95.948
3,Without Me,Halsey,3136138,2018,12,10,0.752,0.488,0.0705,0.297,0.533,136.041
4,All I Want for Christmas Is You,Mariah Carey,2885315,2018,12,10,0.335,0.625,0.0386,0.164,0.346,150.277
5,MIA (feat. Drake),Bad Bunny,2794962,2018,12,10,0.817,0.539,0.0621,0.0141,0.158,97.062
6,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2607114,2018,12,10,0.753,0.498,0.0504,0.551,0.927,89.95
7,Happier,Marshmello,2529843,2018,12,10,0.687,0.792,0.0452,0.191,0.671,100.015
8,SICKO MODE,Travis Scott,2513578,2018,12,10,0.834,0.73,0.222,0.00513,0.446,155.008
9,ZEZE (feat. Travis Scott & Offset),Kodak Black,2333626,2018,12,10,0.861,0.637,0.24,0.0515,0.474,98.044
10,whoa (mind in awe),XXXTENTACION,2330969,2018,12,10,0.735,0.525,0.0441,0.653,0.369,160.147
11,Last Christmas,Wham!,2321702,2018,12,10,0.735,0.478,0.0293,0.189,0.947,107.682
12,BAD!,XXXTENTACION,2237308,2018,12,10,0.78,0.492,0.0671,0.0643,0.374,143.983
13,Going Bad (feat. Drake),Meek Mill,2206468,2018,12,10,0.889,0.496,0.0905,0.259,0.544,86.003
14,Adan y Eva,Paulo Londra,2201036,2018,12,10,0.767,0.709,0.336,0.323,0.72,171.993
15,Sweet but Psycho,Ava Max,2179178,2018,12,10,0.719,0.704,0.0476,0.0691,0.628,133.002
16,Shallow,Lady Gaga,2109286,2018,12,10,0.572,0.385,0.0308,0.371,0.323,95.799
17,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,1982370,2018,12,10,0.703,0.723,0.0412,0.0302,0.288,104.969
18,Santa Tell Me,Ariana Grande,1931290,2018,12,10,0.506,0.628,0.173,0.0545,0.556,191.708
19,Mo Bamba,Sheck Wes,1916914,2018,12,10,0.729,0.625,0.0315,0.194,0.261,146.034
